"scenario","N","T","r_true","r_est","rank_misspec_add","K","SNR_target","sigma2","N1k","T1k","N2k","T2k","c_ell","c_u","rep","method","xy_type","mu_true","mu_hat","sq_err"
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,35,60,65,20,0.391953919734184,1.58730046057907,410,"oracle_local","leading_eigenvectors_U2V2",0.131908975097662,-0.00852709958170647,0.0197222910713492
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,41,55,59,25,0.331171259308483,1.73391762365342,411,"real_pool_misspec","leading_eigenvectors_U2V2",0.205481170939415,0.244843302172951,0.00154937737524614
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,41,55,59,25,0.331171259308483,1.73391762365342,411,"real_nopool_misspec","leading_eigenvectors_U2V2",0.205481170939415,0.0058922541717222,0.0398357356965009
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,41,55,59,25,0.331171259308483,1.73391762365342,411,"oracle_pool","leading_eigenvectors_U2V2",0.205481170939415,0.207290181089105,3.27251772168157e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,41,55,59,25,0.331171259308483,1.73391762365342,411,"oracle_nopool","leading_eigenvectors_U2V2",0.205481170939415,0.362524932700808,0.0246627431081694
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,41,55,59,25,0.331171259308483,1.73391762365342,411,"oracle_local","leading_eigenvectors_U2V2",0.205481170939415,0.270470297925452,0.00422358662640729
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,64,48,36,32,0.511389852679387,1.67114301942044,412,"real_pool_misspec","leading_eigenvectors_U2V2",0.0230117605420746,0.163399603597301,0.019708746477699
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,64,48,36,32,0.511389852679387,1.67114301942044,412,"real_nopool_misspec","leading_eigenvectors_U2V2",0.0230117605420746,-0.135437878332236,0.0251062880593996
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,64,48,36,32,0.511389852679387,1.67114301942044,412,"oracle_pool","leading_eigenvectors_U2V2",0.0230117605420746,0.0257067773044275,7.2631153493633e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,64,48,36,32,0.511389852679387,1.67114301942044,412,"oracle_nopool","leading_eigenvectors_U2V2",0.0230117605420746,-0.0420054348626522,0.00422723569829642
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,64,48,36,32,0.511389852679387,1.67114301942044,412,"oracle_local","leading_eigenvectors_U2V2",0.0230117605420746,0.100398930083875,0.0059887740096914
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,34,48,66,32,0.288445790879127,1.54078205942973,413,"real_pool_misspec","leading_eigenvectors_U2V2",-0.0120307796247693,-0.00483763643161232,5.174130899726e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,34,48,66,32,0.288445790879127,1.54078205942973,413,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.0120307796247693,-0.158794689100903,0.0215396451247189
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,34,48,66,32,0.288445790879127,1.54078205942973,413,"oracle_pool","leading_eigenvectors_U2V2",-0.0120307796247693,-0.0210347352445845,8.10712168036031e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,34,48,66,32,0.288445790879127,1.54078205942973,413,"oracle_nopool","leading_eigenvectors_U2V2",-0.0120307796247693,0.0744093070548966,0.00747188858518814
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,34,48,66,32,0.288445790879127,1.54078205942973,413,"oracle_local","leading_eigenvectors_U2V2",-0.0120307796247693,0.0274334012490206,0.0015574215720392
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,44,39,56,41,0.385249714061609,1.48242154858431,414,"real_pool_misspec","leading_eigenvectors_U2V2",-0.390673990917318,-0.338045508294401,0.00276975718319069
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,44,39,56,41,0.385249714061609,1.48242154858431,414,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.390673990917318,-0.378245652286522,0.000154463601121745
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,44,39,56,41,0.385249714061609,1.48242154858431,414,"oracle_pool","leading_eigenvectors_U2V2",-0.390673990917318,-0.416285807259377,0.000655965136339346
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,44,39,56,41,0.385249714061609,1.48242154858431,414,"oracle_nopool","leading_eigenvectors_U2V2",-0.390673990917318,-0.458043857915308,0.00453869897932684
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,44,39,56,41,0.385249714061609,1.48242154858431,414,"oracle_local","leading_eigenvectors_U2V2",-0.390673990917318,-0.394382508338469,1.37531014629819e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,48,49,52,31,0.270289437752297,1.70572445200451,415,"real_pool_misspec","leading_eigenvectors_U2V2",-0.0832527421674931,-0.124850044600121,0.0017303355696715
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,48,49,52,31,0.270289437752297,1.70572445200451,415,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.0832527421674931,-0.119056846969457,0.00128193392066998
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,48,49,52,31,0.270289437752297,1.70572445200451,415,"oracle_pool","leading_eigenvectors_U2V2",-0.0832527421674931,-0.0939865944113325,0.000115215583992575
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,48,49,52,31,0.270289437752297,1.70572445200451,415,"oracle_nopool","leading_eigenvectors_U2V2",-0.0832527421674931,-0.0271452647023109,0.00314804902750593
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,48,49,52,31,0.270289437752297,1.70572445200451,415,"oracle_local","leading_eigenvectors_U2V2",-0.0832527421674931,-0.085340426837669,4.3584272820876e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,30,57,70,23,0.379733759023135,1.67541268802208,416,"real_pool_misspec","leading_eigenvectors_U2V2",-0.0260589783204003,-0.0899646104002399,0.00408392981152382
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,30,57,70,23,0.379733759023135,1.67541268802208,416,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.0260589783204003,0.20447217979311,0.0531446148611562
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,30,57,70,23,0.379733759023135,1.67541268802208,416,"oracle_pool","leading_eigenvectors_U2V2",-0.0260589783204003,-0.0260230058141911,1.29402120296781e-09
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,30,57,70,23,0.379733759023135,1.67541268802208,416,"oracle_nopool","leading_eigenvectors_U2V2",-0.0260589783204003,-0.191321212401167,0.0273116060133661
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,30,57,70,23,0.379733759023135,1.67541268802208,416,"oracle_local","leading_eigenvectors_U2V2",-0.0260589783204003,-0.15702608003432,0.0171523817313442
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,59,42,41,38,0.491153363693226,1.87722386266581,417,"real_pool_misspec","leading_eigenvectors_U2V2",0.0348758577845942,-0.0199034926011954,0.00300077722868911
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,59,42,41,38,0.491153363693226,1.87722386266581,417,"real_nopool_misspec","leading_eigenvectors_U2V2",0.0348758577845942,-0.0765350809402428,0.0124123972675494
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,59,42,41,38,0.491153363693226,1.87722386266581,417,"oracle_pool","leading_eigenvectors_U2V2",0.0348758577845942,0.0389727654408494,1.67846523438821e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,59,42,41,38,0.491153363693226,1.87722386266581,417,"oracle_nopool","leading_eigenvectors_U2V2",0.0348758577845942,-0.0533246952057882,0.00777933754780926
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,59,42,41,38,0.491153363693226,1.87722386266581,417,"oracle_local","leading_eigenvectors_U2V2",0.0348758577845942,0.0310925029500201,1.43137738042953e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,60,59,40,21,0.452049342816979,1.68898706640571,418,"real_pool_misspec","leading_eigenvectors_U2V2",0.201342598649422,0.223507046856536,0.000491262764325856
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,60,59,40,21,0.452049342816979,1.68898706640571,418,"real_nopool_misspec","leading_eigenvectors_U2V2",0.201342598649422,0.434074533556154,0.0541641535254313
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,60,59,40,21,0.452049342816979,1.68898706640571,418,"oracle_pool","leading_eigenvectors_U2V2",0.201342598649422,0.205524399539233,1.74874586820263e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,60,59,40,21,0.452049342816979,1.68898706640571,418,"oracle_nopool","leading_eigenvectors_U2V2",0.201342598649422,0.381813082004922,0.032569595362568
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,60,59,40,21,0.452049342816979,1.68898706640571,418,"oracle_local","leading_eigenvectors_U2V2",0.201342598649422,0.231776306963749,0.000926210601761534
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,69,54,31,26,0.392904144999381,1.77813221365688,419,"real_pool_misspec","leading_eigenvectors_U2V2",-0.00953173538359946,0.0712194636933657,0.00652075615236766
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,69,54,31,26,0.392904144999381,1.77813221365688,419,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.00953173538359946,0.232609484146035,0.0586323701952989
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,69,54,31,26,0.392904144999381,1.77813221365688,419,"oracle_pool","leading_eigenvectors_U2V2",-0.00953173538359946,-0.0104848324473101,9.08394012853816e-07
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,69,54,31,26,0.392904144999381,1.77813221365688,419,"oracle_nopool","leading_eigenvectors_U2V2",-0.00953173538359946,0.119858886128292,0.0167419329352336
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,69,54,31,26,0.392904144999381,1.77813221365688,419,"oracle_local","leading_eigenvectors_U2V2",-0.00953173538359946,0.0688329141193888,0.0061410182917262
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,69,44,31,36,0.381316529325693,1.77277642254613,420,"real_pool_misspec","leading_eigenvectors_U2V2",0.155137917375374,0.181582001108258,0.000699289564471748
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,69,44,31,36,0.381316529325693,1.77277642254613,420,"real_nopool_misspec","leading_eigenvectors_U2V2",0.155137917375374,-0.118998491133981,0.0751507704704079
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,69,44,31,36,0.381316529325693,1.77277642254613,420,"oracle_pool","leading_eigenvectors_U2V2",0.155137917375374,0.158821921543589,1.35718867114211e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,69,44,31,36,0.381316529325693,1.77277642254613,420,"oracle_nopool","leading_eigenvectors_U2V2",0.155137917375374,0.106772636654834,0.00233920037917663
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,69,44,31,36,0.381316529325693,1.77277642254613,420,"oracle_local","leading_eigenvectors_U2V2",0.155137917375374,0.172196388421771,0.000290991434440761
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,45,43,55,37,0.485621107251361,1.59183606079916,421,"real_pool_misspec","leading_eigenvectors_U2V2",-0.0760905642465051,-0.186815840552744,0.012260086813093
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,45,43,55,37,0.485621107251361,1.59183606079916,421,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.0760905642465051,0.0825626346126585,0.0251708375082453
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,45,43,55,37,0.485621107251361,1.59183606079916,421,"oracle_pool","leading_eigenvectors_U2V2",-0.0760905642465051,-0.0811242516067504,2.53380084406927e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,45,43,55,37,0.485621107251361,1.59183606079916,421,"oracle_nopool","leading_eigenvectors_U2V2",-0.0760905642465051,-0.178043979689622,0.0103944989205168
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,45,43,55,37,0.485621107251361,1.59183606079916,421,"oracle_local","leading_eigenvectors_U2V2",-0.0760905642465051,-0.227495872911422,0.0229235674919187
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,61,32,39,48,0.273260919176117,1.72453244629935,422,"real_pool_misspec","leading_eigenvectors_U2V2",-0.364866851709182,-0.476044036342841,0.0123603663830667
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,61,32,39,48,0.273260919176117,1.72453244629935,422,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.364866851709182,-0.139058280597058,0.0509895107876993
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,61,32,39,48,0.273260919176117,1.72453244629935,422,"oracle_pool","leading_eigenvectors_U2V2",-0.364866851709182,-0.369688635064513,2.32495947257482e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,61,32,39,48,0.273260919176117,1.72453244629935,422,"oracle_nopool","leading_eigenvectors_U2V2",-0.364866851709182,-0.619218838383788,0.0646949331253186
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,61,32,39,48,0.273260919176117,1.72453244629935,422,"oracle_local","leading_eigenvectors_U2V2",-0.364866851709182,-0.479474196906299,0.013134843573131
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,43,57,57,23,0.438247991638182,1.54098552419574,423,"real_pool_misspec","leading_eigenvectors_U2V2",-0.611852940485771,-0.685721869560304,0.00545661868261844
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,43,57,57,23,0.438247991638182,1.54098552419574,423,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.611852940485771,-0.401151405551003,0.0443951368238672
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,43,57,57,23,0.438247991638182,1.54098552419574,423,"oracle_pool","leading_eigenvectors_U2V2",-0.611852940485771,-0.613161965035904,1.7135452728513e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,43,57,57,23,0.438247991638182,1.54098552419574,423,"oracle_nopool","leading_eigenvectors_U2V2",-0.611852940485771,-0.662089009102701,0.00252366259008494
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,43,57,57,23,0.438247991638182,1.54098552419574,423,"oracle_local","leading_eigenvectors_U2V2",-0.611852940485771,-0.644343497103946,0.00105563626935888
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,49,45,51,35,0.45544979016057,1.62691564695526,424,"real_pool_misspec","leading_eigenvectors_U2V2",-0.120609341083946,-0.143184370746557,0.000509631964267757
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,49,45,51,35,0.45544979016057,1.62691564695526,424,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.120609341083946,-0.318617567385368,0.0392072576830353
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,49,45,51,35,0.45544979016057,1.62691564695526,424,"oracle_pool","leading_eigenvectors_U2V2",-0.120609341083946,-0.109752683566418,0.000117867012452894
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,49,45,51,35,0.45544979016057,1.62691564695526,424,"oracle_nopool","leading_eigenvectors_U2V2",-0.120609341083946,5.92471380969767e-05,0.0145609081835009
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,49,45,51,35,0.45544979016057,1.62691564695526,424,"oracle_local","leading_eigenvectors_U2V2",-0.120609341083946,-0.117107697184089,1.2261510001402e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,58,33,42,47,0.354700974956091,1.62092996897145,425,"real_pool_misspec","leading_eigenvectors_U2V2",-0.400795231999948,-0.464455004431078,0.00405256662598326
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,58,33,42,47,0.354700974956091,1.62092996897145,425,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.400795231999948,-0.0773745553070646,0.104600934112482
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,58,33,42,47,0.354700974956091,1.62092996897145,425,"oracle_pool","leading_eigenvectors_U2V2",-0.400795231999948,-0.406890221211463,3.71488934884872e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,58,33,42,47,0.354700974956091,1.62092996897145,425,"oracle_nopool","leading_eigenvectors_U2V2",-0.400795231999948,-0.288409948018454,0.012630452055601
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,58,33,42,47,0.354700974956091,1.62092996897145,425,"oracle_local","leading_eigenvectors_U2V2",-0.400795231999948,-0.483546298833106,0.00684773906202581
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,37,38,63,42,0.376896723899321,1.55326252689779,426,"real_pool_misspec","leading_eigenvectors_U2V2",-0.178174807264605,-0.110368212247612,0.00459773432779853
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,37,38,63,42,0.376896723899321,1.55326252689779,426,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.178174807264605,-0.135538329335826,0.00181786925017133
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,37,38,63,42,0.376896723899321,1.55326252689779,426,"oracle_pool","leading_eigenvectors_U2V2",-0.178174807264605,-0.18987474739054,0.000136888598950465
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,37,38,63,42,0.376896723899321,1.55326252689779,426,"oracle_nopool","leading_eigenvectors_U2V2",-0.178174807264605,-0.134713379792981,0.00188889567787127
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,37,38,63,42,0.376896723899321,1.55326252689779,426,"oracle_local","leading_eigenvectors_U2V2",-0.178174807264605,-0.155606608192429,0.000509323609361399
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,42,56,58,24,0.464117645875141,1.70306363714088,427,"real_pool_misspec","leading_eigenvectors_U2V2",-0.0629194523613132,-0.213826092277103,0.0227728139706739
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,42,56,58,24,0.464117645875141,1.70306363714088,427,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.0629194523613132,-0.233802698858797,0.0292010839335198
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,42,56,58,24,0.464117645875141,1.70306363714088,427,"oracle_pool","leading_eigenvectors_U2V2",-0.0629194523613132,-0.0750082128995891,0.000146138131351778
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,42,56,58,24,0.464117645875141,1.70306363714088,427,"oracle_nopool","leading_eigenvectors_U2V2",-0.0629194523613132,-0.0105690842530779,0.00274056104106774
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,42,56,58,24,0.464117645875141,1.70306363714088,427,"oracle_local","leading_eigenvectors_U2V2",-0.0629194523613132,-0.127685771450849,0.00419467608840762
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,54,42,46,38,0.494909686513191,1.62346954460658,428,"real_pool_misspec","leading_eigenvectors_U2V2",0.572856849998604,0.443879258533605,0.0166352191001121
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,54,42,46,38,0.494909686513191,1.62346954460658,428,"real_nopool_misspec","leading_eigenvectors_U2V2",0.572856849998604,0.190777548561296,0.145984592586821
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,54,42,46,38,0.494909686513191,1.62346954460658,428,"oracle_pool","leading_eigenvectors_U2V2",0.572856849998604,0.583427164049786,0.000111731539140633
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,54,42,46,38,0.494909686513191,1.62346954460658,428,"oracle_nopool","leading_eigenvectors_U2V2",0.572856849998604,0.331218191958432,0.0583892410594549
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,54,42,46,38,0.494909686513191,1.62346954460658,428,"oracle_local","leading_eigenvectors_U2V2",0.572856849998604,0.460444391186943,0.0126365608960832
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,62,37,38,43,0.493787966207128,1.96707168414673,429,"real_pool_misspec","leading_eigenvectors_U2V2",0.0822632666086641,0.0314281024897263,0.00258421391099934
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,62,37,38,43,0.493787966207128,1.96707168414673,429,"real_nopool_misspec","leading_eigenvectors_U2V2",0.0822632666086641,0.0755879193093211,4.45602615668462e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,62,37,38,43,0.493787966207128,1.96707168414673,429,"oracle_pool","leading_eigenvectors_U2V2",0.0822632666086641,0.0755850767191149,4.45982202008775e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,62,37,38,43,0.493787966207128,1.96707168414673,429,"oracle_nopool","leading_eigenvectors_U2V2",0.0822632666086641,0.113676691163709,0.000986803242275525
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,62,37,38,43,0.493787966207128,1.96707168414673,429,"oracle_local","leading_eigenvectors_U2V2",0.0822632666086641,0.0559648940576782,0.000691604398830449
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,40,36,60,44,0.393813415765078,1.67049308584082,430,"real_pool_misspec","leading_eigenvectors_U2V2",0.263100299936222,0.201937307862565,0.00374091159940228
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,40,36,60,44,0.393813415765078,1.67049308584082,430,"real_nopool_misspec","leading_eigenvectors_U2V2",0.263100299936222,-0.0772351852116434,0.115828242450833
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,40,36,60,44,0.393813415765078,1.67049308584082,430,"oracle_pool","leading_eigenvectors_U2V2",0.263100299936222,0.259181493557388,1.53570434347932e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,40,36,60,44,0.393813415765078,1.67049308584082,430,"oracle_nopool","leading_eigenvectors_U2V2",0.263100299936222,0.219662799276899,0.00188681646352873
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,40,36,60,44,0.393813415765078,1.67049308584082,430,"oracle_local","leading_eigenvectors_U2V2",0.263100299936222,0.219351171768065,0.00191398621547386
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,52,33,48,47,0.586877269562397,1.61234121457918,431,"real_pool_misspec","leading_eigenvectors_U2V2",-0.111932352773485,-0.0423712218087169,0.00483875094109766
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,52,33,48,47,0.586877269562397,1.61234121457918,431,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.111932352773485,0.157792694531792,0.0727516011438339
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,52,33,48,47,0.586877269562397,1.61234121457918,431,"oracle_pool","leading_eigenvectors_U2V2",-0.111932352773485,-0.112841717236574,8.26943726728225e-07
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,52,33,48,47,0.586877269562397,1.61234121457918,431,"oracle_nopool","leading_eigenvectors_U2V2",-0.111932352773485,0.0375012648596469,0.0223304060789252
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,52,33,48,47,0.586877269562397,1.61234121457918,431,"oracle_local","leading_eigenvectors_U2V2",-0.111932352773485,-0.0576770366020656,0.00294363933286071
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,52,30,48,50,0.319808204092427,1.63432310190811,432,"real_pool_misspec","leading_eigenvectors_U2V2",0.45566515977133,0.382418615625327,0.00536505622933236
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,52,30,48,50,0.319808204092427,1.63432310190811,432,"real_nopool_misspec","leading_eigenvectors_U2V2",0.45566515977133,0.0901861061214285,0.133574938656828
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,52,30,48,50,0.319808204092427,1.63432310190811,432,"oracle_pool","leading_eigenvectors_U2V2",0.45566515977133,0.454941466136127,5.2373247763305e-07
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,52,30,48,50,0.319808204092427,1.63432310190811,432,"oracle_nopool","leading_eigenvectors_U2V2",0.45566515977133,0.464441679412295,7.70272970082471e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,52,30,48,50,0.319808204092427,1.63432310190811,432,"oracle_local","leading_eigenvectors_U2V2",0.45566515977133,0.385972256527592,0.00485710076254107
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,56,58,44,22,0.415063659637522,1.8654209488263,433,"real_pool_misspec","leading_eigenvectors_U2V2",0.307643957066564,0.244613289589247,0.00397286504263617
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,200,1,0.0036,56,58,44,22,0.415063659637522,1.8654209488263,433,"real_nopool_misspec","leading_eigenvectors_U2V2",0.307643957066564,0.264200165719853,0.00188736300657656
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,56,58,44,22,0.415063659637522,1.8654209488263,433,"oracle_pool","leading_eigenvectors_U2V2",0.307643957066564,0.306171938881025,2.16683753855734e-06
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,200,1,0.0036,56,58,44,22,0.415063659637522,1.8654209488263,433,"oracle_nopool","leading_eigenvectors_U2V2",0.307643957066564,0.253592848381616,0.00292152235007209
